"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000167992",251.543797733559,-1.49617361847341,0.155610178283017,4.69462547442548e-23,4.04187037257474e-21,"VWCE","220001"
"ENSG00000106123",2287.85834096414,1.38027748085276,0.144406453923694,4.92815944768967e-23,4.22272862389181e-21,"EPHB6","2051"
"ENSG00000134253",136.921586068676,-1.91908079937385,0.200216773694449,5.5394554551195e-23,4.7240266094512e-21,"TRIM45","80263"
"ENSG00000003402",2546.61419680864,1.16832514686096,0.121876759443343,5.66250420169778e-23,4.80618399081839e-21,"CFLAR","8837"
"ENSG00000134318",4538.36898283538,0.796095251081123,0.0823347963913758,5.73215382875897e-23,4.8424589668868e-21,"ROCK2","9475"
"ENSG00000143891",528.391197527252,-1.09670194568915,0.113991249195616,5.99147504240948e-23,5.03787859407085e-21,"GALM","130589"
"ENSG00000167552",9310.14519133022,-1.19008368337848,0.124701676457453,6.73787445391951e-23,5.63913083366641e-21,"TUBA1A","7846"
"ENSG00000137962",4500.60695160733,1.13196302426923,0.118471995006972,6.85746147256922e-23,5.71264637673197e-21,"ARHGAP29","9411"
"ENSG00000071242",11135.3639028974,0.907598153073519,0.0947621786120323,9.35377968935482e-23,7.75630929632491e-21,"RPS6KA2","6196"
"ENSG00000145675",3495.18501005827,1.51249571603363,0.160219053334792,1.09085028936882e-22,9.00401839766169e-21,"PIK3R1","5295"
"ENSG00000165272",138.573185853026,-2.85398259151945,0.306039643523681,1.69607701934786e-22,1.39357122767787e-20,"AQP3","360"
"ENSG00000106615",2192.91734771394,0.934357745854227,0.0978477838304576,1.95400480416679e-22,1.59819829300806e-20,"RHEB","6009"
"ENSG00000145244",167.01361710736,1.88791695000915,0.200400906201854,2.26608846885364e-22,1.84506768816979e-20,"CORIN","10699"
"ENSG00000140807",96.2206654269905,2.37640487126346,0.253758706858614,3.97704341706122e-22,3.223554921018e-20,"NKD1","85407"
"ENSG00000198542",3506.9365662968,1.01812497781226,0.107263355173706,4.13369589690278e-22,3.33550331698962e-20,"ITGBL1","9358"
"ENSG00000128699",1855.27912050025,0.979901004608465,0.104180432073885,4.65696315356363e-22,3.74095513326893e-20,"ORMDL1","94101"
"ENSG00000120690",1383.58922656758,0.899760622608137,0.095586783402169,5.41219824506651e-22,4.32831534318786e-20,"ELF1","1997"
"ENSG00000128342",153.121849690958,-2.54184035712782,0.278790102649454,6.58058866032187e-22,5.23942975016955e-20,"LIF","3976"
"ENSG00000103175",250.45717439452,1.71945004728537,0.185451751583378,7.70901166669306e-22,6.11083506301652e-20,"WFDC1","58189"
"ENSG00000111859",1772.5459327153,1.59353201407293,0.172472946247869,8.34151252482387e-22,6.583209489986e-20,"NEDD9","4739"
"ENSG00000168542",82662.1689907717,-0.837934844016935,0.0895341035674744,1.12390253349494e-21,8.83122366275455e-20,"COL3A1","1281"
"ENSG00000116991",119.855227839028,-2.5259322215365,0.273971454033999,1.1318688980672e-21,8.85515171818316e-20,"SIPA1L2","57568"
"ENSG00000169218",643.194333449779,1.37482314869305,0.148647346652444,1.1464844151594e-21,8.93066691185203e-20,"RSPO1","284654"
"ENSG00000140105",2493.98511104818,-1.28014835152227,0.138405983949742,1.22259885300272e-21,9.48251886247021e-20,"WARS1","7453"
"ENSG00000033867",2313.67894079298,-0.909716068034175,0.0977847764359614,1.45495908652943e-21,1.12362806021505e-19,"SLC4A7","9497"
"ENSG00000084090",3609.48552942064,1.22500560362972,0.132786614052683,1.5641144712254e-21,1.20276392287307e-19,"STARD7","56910"
"ENSG00000185813",468.253727549524,1.0946928988173,0.118201944465032,1.76646108245157e-21,1.35258300926101e-19,"PCYT2","5833"
"ENSG00000100784",87.3238286571985,-2.45106945100552,0.266925540610303,1.89990812508187e-21,1.44859944079336e-19,"RPS6KA5","9252"
"ENSG00000173838",47.3524552949313,3.81606524399901,0.41286187848282,2.01259208161171e-21,1.52804143107684e-19,"MARCHF10","162333"
"ENSG00000185022",648.341698714604,1.24182902191875,0.134893288293704,2.1667745969681e-21,1.63819084444723e-19,"MAFF","23764"
"ENSG00000175130",620.191163568236,-1.10367354261075,0.119298978180081,2.22487881171094e-21,1.67508239907643e-19,"MARCKSL1","65108"
"ENSG00000129116",21202.5826388257,0.831689434049638,0.0901877197647263,2.78976915404379e-21,2.09162942324433e-19,"PALLD","23022"
"ENSG00000182552",978.40682352807,1.09197735213549,0.118754331580099,2.92239894734078e-21,2.18197703976971e-19,"RWDD4","201965"
"ENSG00000138604",1443.51596046545,0.90549194184072,0.0982608871595849,3.62168779626392e-21,2.69291942999888e-19,"GLCE","26035"
"ENSG00000124151",1569.91028919931,1.3285100546155,0.146019041776913,4.45248088088824e-21,3.29703460784786e-19,"NCOA3","8202"
"ENSG00000083223",1486.90723795935,1.08677606653775,0.118798515204046,4.55276531590171e-21,3.35747783173505e-19,"TUT7","79670"
"ENSG00000128311",316.409229736023,1.27072265354566,0.138993810958059,4.70948268756128e-21,3.4588747542848e-19,"TST","7263"
"ENSG00000157514",2205.70579219808,3.11754198864928,0.350022888098708,4.73850494769601e-21,3.46604300930252e-19,"TSC22D3","1831"
"ENSG00000116132",5566.26234944767,-0.757016276924373,0.0824544282079677,6.06827447449049e-21,4.42075023862275e-19,"PRRX1","5396"
"ENSG00000131771",95.419786398675,-2.92980149769611,0.323090665462023,6.23343976391139e-21,4.52276270612184e-19,"PPP1R1B","84152"
"ENSG00000107796",2427.809962315,1.12120762068916,0.123410833728931,7.83996922398551e-21,5.66555848258616e-19,"ACTA2","59"
"ENSG00000100033",55.3631369152134,4.77870171028125,0.526257293285177,7.93796125592954e-21,5.71342699356784e-19,"PRODH","5625"
"ENSG00000108604",2178.07169386197,1.21541287457294,0.134932041746633,8.9290639046977e-21,6.4011783227542e-19,"SMARCD2","6603"
"ENSG00000250978",56.3181939282226,6.18484052518931,0.664798560995954,1.00787266787432e-20,7.19669078798833e-19,NA,NA
"ENSG00000117461",215.510751865581,-1.662669157228,0.185405487703296,1.61970228182197e-20,1.15197323553773e-18,"PIK3R3","8503"
"ENSG00000172260",1335.02598862169,1.41785522334214,0.158878928457986,1.69631211044849e-20,1.20171024076418e-18,"NEGR1","257194"
"ENSG00000169764",3226.46866802453,0.871762775737564,0.0964416469860285,1.78829803440699e-20,1.26190724827919e-18,"UGP2","7360"
"ENSG00000186594",1373.78509497533,0.825183815963037,0.0913553805998876,2.14610802893062e-20,1.50847921377256e-18,"MIR22HG","84981"
"ENSG00000176771",107.652179101487,-2.16961582551018,0.243444350083861,2.21520606155758e-20,1.55098902224386e-18,"NCKAP5","344148"
"ENSG00000196950",808.748017483607,-1.20059777549547,0.134168986723009,2.24518123063015e-20,1.56588337457205e-18,"SLC39A10","57181"
"ENSG00000116711",111.969948202533,-2.39316324832305,0.268760296612426,2.27165600490578e-20,1.57823081669014e-18,"PLA2G4A","5321"
"ENSG00000166825",4198.98449033367,1.04076597107135,0.116062590218397,2.29618093215091e-20,1.5891338343509e-18,"ANPEP","290"
"ENSG00000171132",401.594468468381,-1.17521725641112,0.131423786618717,2.90299504700977e-20,2.00139819447869e-18,"PRKCE","5581"
"ENSG00000169744",616.845546159048,-1.30615430767342,0.147074849086575,3.57676856644395e-20,2.45650280857223e-18,"LDB2","9079"
"ENSG00000157613",2782.52862633184,-0.962742200866672,0.107822809424681,3.76663914468191e-20,2.57706862241088e-18,"CREB3L1","90993"
"ENSG00000184254",560.687335820594,-1.0069249368034,0.112680261290298,3.99309994280425e-20,2.72166062010681e-18,"ALDH1A3","220"
"ENSG00000221968",1863.01472747893,0.983246059542929,0.110438067120467,4.30956150070814e-20,2.92627357146197e-18,"FADS3","3995"
"ENSG00000159212",757.351871507445,1.02394683146723,0.11462693654362,4.42050018461227e-20,2.99031880909448e-18,"CLIC6","54102"
"ENSG00000185745",237.715593495462,-1.62587542421324,0.183733014170692,4.47218922479988e-20,3.01395404161232e-18,"IFIT1","3434"
"ENSG00000113719",6814.38731438154,0.732892933936682,0.081612052031915,4.66872135630737e-20,3.13466313751473e-18,"ERGIC1","57222"
"ENSG00000162878",1588.4403411696,1.52288155416764,0.17363128440628,5.40431257390606e-20,3.61506321393553e-18,"PKDCC","91461"
"ENSG00000170775",213.791994001087,1.45701787424039,0.16455727911031,5.4580719799865e-20,3.63750174843989e-18,"GPR37","2861"
"ENSG00000108830",158.263285028196,-2.30584161952806,0.265908969390709,7.20371374147217e-20,4.78315959645941e-18,"RND2","8153"
"ENSG00000174697",115.965367677631,2.95556846626283,0.341595982811071,8.06869079581168e-20,5.33779493308218e-18,"LEP","3952"
"ENSG00000116962",9435.92561442646,1.44724932553001,0.165773147865616,8.2663571681132e-20,5.44852860377395e-18,"NID1","4811"
"ENSG00000115419",3865.24139352938,1.16848656341546,0.132958655106522,9.99394443387594e-20,6.56317650157532e-18,"GLS","2744"
"ENSG00000114853",3379.39174943392,0.737141718519384,0.0827633898517523,1.00905965609565e-19,6.60255252792183e-18,"ZBTB47","92999"
"ENSG00000154262",2397.11809061523,0.998050588611159,0.113193967197322,1.14555047278109e-19,7.4563712985608e-18,"ABCA6","23460"
"ENSG00000137393",158.284949779487,2.07355908547607,0.238931077544541,1.14783530604721e-19,7.4563712985608e-18,"RNF144B","255488"
"ENSG00000165802",1601.7603826837,0.924449587796752,0.105055076074604,1.30967650146576e-19,8.47709315373195e-18,"NSMF","26012"
"ENSG00000172985",799.899058341231,0.87076576348206,0.0989887573130172,1.56613428755655e-19,1.01007241470582e-17,"SH3RF3","344558"
"ENSG00000157110",2970.45509966733,0.878502104188798,0.0998144930255307,1.64014822867813e-19,1.05402954381551e-17,"RBPMS","11030"
"ENSG00000138074",435.942592797619,1.18105891507074,0.134984259311034,1.66701749647162e-19,1.06748444240251e-17,"SLC5A6","8884"
"ENSG00000109654",1280.00084110826,-0.849469376743341,0.0975303015380684,1.67502549927823e-19,1.06880882390115e-17,"TRIM2","23321"
"ENSG00000152779",45.6803352931827,4.02033114758447,0.460604679575764,1.90143509691073e-19,1.20899021674246e-17,"SLC16A12","387700"
"ENSG00000179593",67.2430476358842,10.9701457684301,2.91813910181227,1.9749305907538e-19,1.25129933274732e-17,"ALOX15B","247"
"ENSG00000162545",6269.07890379794,0.795857685796403,0.0905423053140146,2.04470308982923e-19,1.29096096134692e-17,"CAMK2N1","55450"
"ENSG00000074590",412.639546693256,1.32919127483923,0.153242346234531,2.38690356930992e-19,1.50174625266303e-17,"NUAK1","9891"
"ENSG00000137767",879.787346655915,1.01159996612096,0.116047385516394,2.50445946311872e-19,1.5702175463191e-17,"SQOR","58472"
"ENSG00000197769",134.645339447369,2.38911421747014,0.278305168622769,2.56326493473677e-19,1.60150657068241e-17,"MAP1LC3C","440738"
"ENSG00000168556",382.018082336941,1.24920957671762,0.143845541174197,2.70576914145043e-19,1.68469238516467e-17,"ING2","3622"
"ENSG00000139329",13692.8259397137,-0.874419723294251,0.100278560725558,3.03710491129569e-19,1.88447123358119e-17,"LUM","4060"
"ENSG00000019995",2078.38755449834,0.91008868208391,0.104310327604126,3.15831746903331e-19,1.95294723497544e-17,"ZRANB1","54764"
"ENSG00000139567",871.096694833981,0.83591037084812,0.0955795587419315,4.2837277753028e-19,2.63977389002735e-17,"ACVRL1","94"
"ENSG00000182718",25279.2258967989,0.654299180150721,0.0749279822995506,4.6049559484458e-19,2.82804018212743e-17,"ANXA2","302"
"ENSG00000103064",780.765707845921,1.36707894093876,0.159862171539612,5.23386502181252e-19,3.20333902049301e-17,"SLC7A6","9057"
"ENSG00000075213",714.29854936872,-1.17986820839652,0.137236556658136,5.46418088085018e-19,3.33296511084807e-17,"SEMA3A","10371"
"ENSG00000131080",1123.67111890117,-0.928294638119014,0.107442713858118,5.74635353214082e-19,3.49323937355885e-17,"EDA2R","60401"
"ENSG00000076513",6210.57643305943,0.677119378910016,0.0778484566748773,6.66952315765398e-19,4.04078786864733e-17,"ANKRD13A","88455"
"ENSG00000146411",762.966844324659,-0.899160854893035,0.104219758720923,6.88067450246258e-19,4.15472674487623e-17,"SLC2A12","154091"
"ENSG00000187239",1852.06374818396,0.812761604244927,0.0939793577456466,6.99366240524418e-19,4.20882813779143e-17,"FNBP1","23048"
"ENSG00000143507",318.948951565759,-1.15809595916238,0.134761071831909,7.13539489566926e-19,4.27980985842242e-17,"DUSP10","11221"
"ENSG00000169926",2077.74116757638,0.882724388150682,0.102443733188294,7.1893748559231e-19,4.29786083579669e-17,"KLF13","51621"
"ENSG00000135048",940.087350917675,0.873048547486169,0.101162432501623,7.6184033608449e-19,4.53925662500143e-17,"CEMIP2","23670"
"ENSG00000144724",3000.69069923159,0.912462825218689,0.106049025022843,7.88292478304743e-19,4.68136463848698e-17,"PTPRG","5793"
"ENSG00000070882",1106.50519592118,-1.07809251889117,0.125910837073003,8.18685849845562e-19,4.84586617832929e-17,"OSBPL3","26031"
"ENSG00000135069",724.588192605061,-1.2668796941323,0.1485692409683,8.22281032275786e-19,4.85118849008869e-17,"PSAT1","29968"
"ENSG00000126785",672.621155629475,-1.18787549622088,0.138930091916708,8.27779345071356e-19,4.86766716837058e-17,"RHOJ","57381"
"ENSG00000134871",4201.99392576491,0.871146937618971,0.101246277491562,9.49300437696532e-19,5.56407559475941e-17,"COL4A2","1284"
"ENSG00000170989",241.928200229275,-1.44962922189574,0.170169348544023,9.57409055828529e-19,5.59338264629173e-17,"S1PR1","1901"
"ENSG00000107968",536.659556658061,1.10767732155768,0.129592771078428,1.01447297783801e-18,5.90758147676929e-17,"MAP3K8","1326"
"ENSG00000183876",193.711245126177,-1.64512144107331,0.193721699356263,1.02977534295204e-18,5.97734758744482e-17,"ARSI","340075"
"ENSG00000116194",237.044105094213,1.89201088137631,0.225338546229289,1.39066414460202e-18,8.04617704757838e-17,"ANGPTL1","9068"
"ENSG00000132155",2810.67879553971,0.771913572943172,0.090169966486321,1.5253643471392e-18,8.79724553282782e-17,"RAF1","5894"
"ENSG00000111728",193.414395562819,-1.48997249698006,0.176088588237399,1.6421507965269e-18,9.44053080917095e-17,"ST8SIA1","6489"
"ENSG00000183496",171.526821513788,-1.6712983972898,0.198424847176631,1.77224779270302e-18,1.01559957904134e-16,"MEX3B","84206"
"ENSG00000158246",70.302802747663,2.29159796342306,0.272572367917303,2.13922781993772e-18,1.22200842514157e-16,"TENT5B","115572"
"ENSG00000186575",2624.00223308639,0.992710462336247,0.117340332674338,2.16891780367301e-18,1.2350476885852e-16,"NF2","4771"
"ENSG00000182580",426.12530158249,-1.48202312544146,0.176953572856076,2.19884087966976e-18,1.24813699649141e-16,"EPHB3","2049"
"ENSG00000196230",7908.12960335272,-1.15661649651729,0.137704121030882,2.30726169801272e-18,1.30556185515852e-16,"TUBB","203068"
"ENSG00000145632",523.67753307386,-0.999411153964246,0.117865176600817,2.32766152714751e-18,1.31297622318158e-16,"PLK2","10769"
"ENSG00000174437",10584.2542700622,1.30752081672519,0.156304391769102,2.47619216352542e-18,1.39239380595239e-16,"ATP2A2","488"
"ENSG00000151690",939.078455369772,0.996186927666338,0.11794324975494,2.61967461204471e-18,1.46848675916301e-16,"MFSD6","54842"
"ENSG00000138385",1817.38844548674,0.790533616662983,0.0930802926212683,2.66578805104078e-18,1.48969534752882e-16,"SSB","6741"
"ENSG00000147526",8587.9138153644,0.860808952276017,0.101591408878791,3.06210510790319e-18,1.70586747094768e-16,"TACC1","6867"
"ENSG00000120162",60.6707970651537,2.64010350902208,0.315059179295233,3.13102968681652e-18,1.73888111680792e-16,"MOB3B","79817"
"ENSG00000009413",7584.98097699963,1.06651635200211,0.127742279291766,3.61163463651214e-18,1.99962318921229e-16,"REV3L","5980"
"ENSG00000268913",72.8570574700598,2.46011289984115,0.294673139039906,3.67802949734825e-18,2.03013689494738e-16,NA,NA
"ENSG00000081803",1171.26472982924,1.29339001056859,0.154975909837096,3.69780327357374e-18,2.03480954448581e-16,"CADPS2","93664"
"ENSG00000108950",1011.56504804899,1.06523263106958,0.127151580110377,3.964454749909e-18,2.17489020639825e-16,"FAM20A","54757"
"ENSG00000198947",1286.0967815914,0.988507028487304,0.118150892456661,4.11197425839024e-18,2.24896245609344e-16,"DMD","1756"
"ENSG00000219481",2694.15068831909,-0.71607212287447,0.084505234733965,4.23529348337069e-18,2.30939002847795e-16,"NBPF1","55672"
"ENSG00000067369",1878.40236760863,-0.745926875205322,0.0880539622493172,4.35914411831082e-18,2.36974136751918e-16,"TP53BP1","7158"
"ENSG00000164930",1380.01045695598,0.941090094879814,0.112133138219235,4.85210104635758e-18,2.62978030807706e-16,"FZD6","8323"
"ENSG00000147576",242.963584113988,1.40755736142915,0.169118687574822,5.40767474379979e-18,2.92209307327128e-16,"ADHFE1","137872"
"ENSG00000135821",19611.1821813456,2.8435064629677,0.350674514948268,5.53493820770959e-18,2.98190653022534e-16,"GLUL","2752"
"ENSG00000051108",2272.41984444954,0.732635849504957,0.0872900568294878,6.22887501878539e-18,3.34574259964252e-16,"HERPUD1","9709"
"ENSG00000164619",553.269926556431,-1.49210369644776,0.181184961563741,6.25609764593089e-18,3.35036372145477e-16,"BMPER","168667"
"ENSG00000133110",4035.48330504944,-1.38329921251205,0.168261923611114,6.51209948050756e-18,3.47711329531908e-16,"POSTN","10631"
"ENSG00000113456",944.895484182232,0.812423743593753,0.0969660735390676,6.89870132865829e-18,3.67263999135732e-16,"RAD1","5810"
"ENSG00000197301",209.371049795359,2.21385832550656,0.272799666416137,6.9294720907912e-18,3.67813925668722e-16,"HMGA2-AS1","100129940"
"ENSG00000161647",166.341518087729,1.52565472084283,0.184347163620245,7.47907021872287e-18,3.95818792693233e-16,"MPP3","4356"
"ENSG00000147119",453.232746335031,1.49134118032575,0.181707504430911,8.05868995951828e-18,4.25243598626311e-16,"CHST7","56548"
"ENSG00000196411",1152.04460393702,-0.923866553153496,0.111553275099462,8.32245342041216e-18,4.37877856277475e-16,"EPHB4","2050"
"ENSG00000147883",517.030621475995,-1.3918774021711,0.168935089942864,8.64664267717354e-18,4.53608420796095e-16,"CDKN2B","1030"
"ENSG00000188042",1231.9763688535,-0.784615602464957,0.0938973507593707,9.02949060542791e-18,4.72315854517645e-16,"ARL4C","10123"
"ENSG00000087448",907.658851358475,1.03515262828296,0.124905916544074,9.27382112230644e-18,4.83690252970383e-16,"KLHL42","57542"
"ENSG00000146373",818.987563806969,1.05648141109595,0.127665023635853,1.05172172564628e-17,5.46956090499397e-16,"RNF217","154214"
"ENSG00000143127",265.813854593428,3.706895403839,0.465830684545121,1.15864223401513e-17,6.00824448382373e-16,"ITGA10","8515"
"ENSG00000104756",1778.58667592707,0.808973128677665,0.0975617403802103,1.38540142403576e-17,7.16348081152285e-16,"KCTD9","54793"
"ENSG00000103381",663.160500434339,0.908713061190413,0.110126013977243,1.61811868370598e-17,8.34281592968635e-16,"CPPED1","55313"
"ENSG00000168621",218.348514748931,1.75458128461088,0.216126559464159,1.63379022722781e-17,8.39954895678206e-16,"GDNF","2668"
"ENSG00000101342",42.9011868528458,3.97445188726934,0.487350606480831,1.98533019481296e-17,1.01777867593916e-15,"TLDC2","140711"
